Respondent_Serial,SM_GPID,Pre_Post,yyyymmdd,WEEK,SEX,AGEBANDS,Region,Region2,SEG,Brand_pref,Brand_loyal,Brand_dif,TOM_01,TotalUnaided_01,Familiarity_01,Aided_01,Tried_01,MostOften_01,BoughtLast_01,Consideration_01,Consideration_TopBox_01,Consideration_T2B_01,KPIA_01,KPIB_01,KPIC_01,KPID_01,KPIE_01,KPIF_01,KPIH_01,KPII_01,KPIJ_01,COMAW_01,Emotional_01,Uniqueness_01,Rational_01,Leadership_01,Premiumness_01,Cost_01,VarietyFamiliarity_01,VarietyPI_01,VarietyPerception_01,MC1,MC2,MC2P,MC2B,MC2N,WOM1,WOM2,WOM2P,WOM2B,WOM2N,EX1,EX2,EX2P,EX2B,EX2N,COOKIES_FREQ,feddistr,Regular_Buyers_Brand1,MostOften_BBW,Regular_BBW,Trial_BBW,Prompted_BBW,Consideration_Top1_BBW,BB_regular_buyers,Noodle_frequent_buyers,Noodle_Eaters,tv_fr,onl_fr,tv_onl,bloger,ex2pbp,wom2pbp,mc2pbp,wave,wave1
100890,ba105261-5cd0-4aa4-b247-4914208342e6,1,20230703,202327,1,2,3,2,4,2,0,2,0,1,4,1,1,0,0,3,0,1,0,0,0,1,0,1,0,0,0,0,9,6,10,3,11,2,4,4,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,6,0,0,0,1,1,0,2,1,1,2,0,0,0,0,0,0,1,1
100891,410aa1d5-21a7-42b2-a7a8-d3decc235563,1,20230703,202327,2,1,3,2,4,2,0,4,0,1,5,1,1,0,0,3,0,1,1,1,1,0,1,1,1,1,1,0,11,11,11,11,11,2,5,5,4,1,4,1,0,0,1,4,1,0,0,1,4,1,0,0,0,4,1,0,1,1,1,1,1,1,2,9,1,10,0,1,1,1,1,1
100892,c7eaff4b-f4ac-415a-9dbf-a67de99606b0,1,20230703,202327,1,2,2,1,4,3,0,3,0,1,5,1,1,0,1,4,1,1,1,1,1,1,1,1,1,1,1,0,10,8,8,8,5,1,5,5,4,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,2,1,0,1,1,1,1,1,1,2,24,0,0,0,1,0,0,1,1
100895,708d0831-5e8c-4345-a64e-ffba2f394fed,1,20230703,202327,1,2,1,1,3,2,0,4,0,0,5,1,1,0,0,3,0,1,0,0,0,0,1,1,0,0,1,1,8,3,6,7,7,2,4,4,4,-1,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,1,1,0,0,1,1,0,1,1,2,0,0,0,0,1,0,0,1,1
100897,fcb29854-22ae-49fa-af4f-86e59747ae68,1,20230703,202327,1,2,3,2,4,3,0,3,0,0,4,1,1,0,0,3,0,1,1,1,1,0,0,1,1,1,0,0,7,8,8,6,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,9,0,0,0,0,0,0,2,2,1,0,0,0,0,1,0,0,1,1
100898,61358d18-ff7e-4cc7-bfc0-60c89791d55e,1,20230703,202327,1,1,3,2,4,1,2,4,0,1,4,1,1,0,0,4,1,1,1,1,1,1,1,1,1,1,1,0,11,11,11,11,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,6,0,0,0,0,0,0,2,2,2,0,0,0,0,1,0,0,1,1
100900,7751713d-6ef7-450f-ac17-3bc9bdba89ed,1,20230703,202327,1,2,3,2,4,2,0,4,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,2,1,2,10,2,12,0,0,0,0,1,1
100901,80acd6ee-da9a-4480-88b2-92a22ee9c1be,1,20230703,202327,1,2,3,2,4,2,0,3,0,1,5,1,1,0,0,3,0,1,1,0,0,1,0,0,0,1,1,0,9,6,8,6,7,1,5,4,4,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,3,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1
100903,3b89044d-c1b8-427f-a0cb-c6ad0b808eba,1,20230703,202327,1,2,3,2,4,2,0,4,0,1,5,1,1,0,1,3,0,1,1,1,1,1,1,1,1,1,0,0,10,10,9,10,10,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,7,1,0,0,0,1,0,1,2,1,9,0,0,0,1,0,0,1,1
100904,34193b1b-4581-452c-bbbf-4edca57af2c2,1,20230703,202327,2,1,3,2,3,1,2,4,0,1,5,1,1,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,6,8,8,9,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,8,1,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,1,1
100907,c42ed1d6-e416-40fc-8f98-fd9afc2057d7,1,20230703,202327,2,1,3,2,3,1,1,2,0,0,4,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,4,4,6,11,3,6,4,2,1,2,0,0,0,1,1,0,0,1,1,3,0,1,0,0,9,0,1,1,1,1,0,2,1,1,29,0,0,0,1,0,0,1,1
100908,26c1e4b9-b865-4cb8-8c84-0798ebd0fa5d,1,20230703,202327,2,1,3,2,6,1,2,3,0,1,5,1,1,0,0,4,1,1,1,1,1,1,1,1,1,1,1,1,10,9,8,10,7,1,3,0,0,1,3,0,1,0,1,4,1,0,0,1,3,0,1,0,0,4,1,0,0,0,1,0,1,2,1,69,0,0,0,1,1,1,1,1
100909,df395315-5548-4292-8aa4-4c7bf3fefbaf,1,20230703,202327,2,1,1,1,2,3,0,2,0,0,4,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,6,6,6,6,6,1,2,0,0,-1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,1,0,2,1,2,0,0,0,0,0,0,0,1,1
100910,4e25940f-6a98-4819-85c8-97fad2a37c1b,1,20230703,202327,1,1,3,2,4,1,1,2,0,0,4,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,7,9,8,8,8,1,1,0,0,1,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,1,1,2,0,0,0,0,0,0,1,1
100911,50e040ff-39ff-4c6f-8875-abf62c361e42,1,20230703,202327,1,1,3,2,4,3,0,3,0,1,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,5,7,5,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,2,1,2,20,0,0,0,0,0,0,1,1
100912,180f4e38-4130-4e47-9e3a-6381fc0b2483,1,20230703,202327,1,2,3,2,4,3,0,3,0,1,4,1,1,0,0,3,0,1,1,0,0,0,0,1,0,1,0,0,7,6,7,9,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,7,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,1,1
100913,e31ff4cd-6d4a-46e9-857f-c879888db53b,1,20230703,202327,1,1,1,1,4,2,0,3,0,0,5,1,1,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,8,8,8,11,8,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,1,0,1,1,1,24,0,0,0,0,0,0,1,1
100914,c00f3b85-eca2-4da4-8475-1d300c3ab9f1,1,20230703,202327,2,1,1,1,4,1,2,3,0,0,5,1,1,0,0,3,0,1,1,1,1,1,1,1,1,1,0,1,10,8,11,11,6,2,5,5,4,1,4,1,0,0,0,0,0,0,0,1,4,1,0,0,0,1,1,0,1,1,1,1,1,1,2,20,2,22,0,1,0,1,1,1
100915,4abe3626-79ef-4a9b-bae8-9ca716e47bdc,1,20230703,202327,1,1,3,2,5,1,1,1,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,7,7,9,9,6,2,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,1,1,2,1,2,70,1,71,0,0,0,0,1,1
100916,93f1a75f-ce37-44ae-8f99-a88c04fff59c,1,20230703,202327,2,1,3,2,3,3,0,3,0,0,4,1,1,0,0,3,0,1,1,1,1,1,0,1,0,1,1,1,9,9,9,8,9,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,8,0,0,0,0,1,0,2,1,1,78,1,79,0,1,0,0,1,1
100917,bd25b6a6-ef41-44fb-975c-15b01690ab73,1,20230703,202327,2,1,3,2,4,2,0,2,0,0,5,1,1,0,0,3,0,1,1,0,0,0,0,1,0,0,1,0,10,9,8,9,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,8,1,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0,1,1
100918,1825d0b5-c8c6-4492-b0d8-e4d63a3453b0,1,20230703,202327,2,1,3,2,4,2,0,4,0,1,6,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,11,11,11,11,11,3,6,5,4,1,4,1,0,0,1,4,1,0,0,1,4,1,0,0,0,5,1,1,1,1,1,1,1,1,1,23,5,28,0,1,1,1,1,1
100920,,1,20230703,202327,2,1,1,1,4,2,0,3,0,1,6,1,1,1,0,4,1,1,1,0,1,1,1,1,1,1,1,0,11,10,11,10,11,2,4,4,4,1,4,1,0,0,1,4,1,0,0,1,4,1,0,0,0,1,1,0,0,1,1,0,1,1,1,19,0,0,0,1,1,1,1,1
100921,916ed05a-5a7e-4e7a-bb44-1cfd2402da4a,1,20230703,202327,2,1,3,2,3,1,1,3,0,0,4,1,1,0,0,2,0,0,0,1,1,0,0,1,0,1,0,0,9,8,9,8,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,5,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,1,1
100922,04242af3-53bc-45d1-b5b3-8f5f6b215efe,1,20230703,202327,2,1,1,1,4,3,0,3,0,0,5,1,1,0,0,3,0,1,1,0,0,1,0,0,0,0,1,0,7,7,5,6,9,2,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,27,2,29,0,0,0,0,1,1
100925,9c82c8a2-be96-4f09-8588-d1d75a38f983,1,20230704,202327,2,2,3,2,3,2,0,3,0,0,3,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,8,9,9,10,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,9,0,0,0,0,1,0,2,2,2,4,0,0,0,1,0,0,1,1
100927,dca442c4-8bb0-43d3-a1fe-042e8463b1ed,1,20230704,202327,2,2,3,2,4,1,1,3,0,0,4,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,6,6,8,8,5,2,4,4,3,1,3,0,1,0,1,4,1,0,0,0,0,0,0,0,0,9,0,0,0,1,1,0,2,1,1,18,4,22,0,0,1,1,1,1
100929,dd97d28a-7a03-4c40-b1c3-5ba0599ca62c,1,20230704,202327,2,2,3,2,3,2,0,3,0,1,5,1,1,0,0,3,0,1,1,1,1,1,1,0,1,1,1,0,10,7,10,6,11,1,3,0,0,1,4,1,0,0,0,0,0,0,0,1,4,1,0,0,0,8,1,0,0,0,1,0,1,1,1,0,4,0,0,1,0,1,1,1
100931,a02b2513-a531-44d1-a917-f2e8c03c2459,1,20230704,202327,2,2,3,2,5,2,0,3,0,1,6,1,1,1,0,2,0,0,1,0,1,1,0,1,1,1,1,1,8,6,8,3,8,2,5,4,3,1,4,1,0,0,1,4,1,0,0,1,4,1,0,0,0,4,1,0,1,1,1,0,1,2,1,5,0,0,0,1,1,1,1,1
100942,3d761e8a-d31e-4428-93e7-5740a6f8f8b7,1,20230704,202327,2,2,3,2,4,3,0,3,0,1,6,1,1,1,0,3,0,1,1,1,1,1,1,1,1,1,1,0,11,11,11,11,10,2,5,5,4,0,0,0,0,0,1,4,1,0,0,1,4,1,0,0,0,3,1,0,1,1,1,1,1,1,1,0,2,0,0,1,1,0,1,1
100952,8fd2c154-f8c1-4fa4-b8bc-1c0085448bd9,1,20230704,202327,2,2,1,1,4,2,0,3,0,0,5,1,1,0,0,3,0,1,0,1,0,0,1,0,0,0,1,1,10,9,11,9,8,2,5,5,4,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,1,1,0,1,1,1,1,1,2,2,0,0,0,0,1,0,0,1,1
100960,ea571839-f78b-4888-9232-04b706b0e854,1,20230704,202327,2,1,1,1,3,3,0,4,0,0,4,1,1,0,0,3,0,1,1,1,1,0,1,1,1,1,1,1,9,10,10,10,9,1,3,0,0,0,0,0,0,0,-1,0,0,0,0,1,4,1,0,0,0,1,0,0,0,0,1,0,2,2,1,19,1,20,0,1,0,0,1,1
100973,f68ba057-e709-44e6-a096-624dcd43b0b3,1,20230704,202327,2,1,3,2,4,2,0,3,0,0,3,1,0,0,0,3,0,1,1,0,0,1,1,1,0,0,0,1,6,6,4,11,10,1,4,4,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,7,0,0,0,1,1,0,2,2,2,3,0,0,0,0,0,0,1,1
100974,ea24d522-8a0e-4506-a4f5-b450de8360b8,1,20230704,202327,2,1,3,2,4,2,0,4,0,1,6,1,1,1,0,3,0,1,1,1,1,0,0,1,1,0,1,1,11,11,10,11,7,2,3,0,0,0,0,0,0,0,1,4,1,0,0,1,4,1,0,0,2,3,1,0,0,0,1,0,1,2,2,0,2,0,0,1,1,0,1,1
100976,70077c8f-5ad2-43eb-8b26-939a240c331a,1,20230704,202327,2,1,3,2,4,1,2,3,0,1,6,1,1,1,0,4,1,1,1,1,1,1,0,1,1,1,1,1,11,11,11,11,10,1,5,4,4,1,4,1,0,0,1,4,1,0,0,1,4,1,0,0,0,9,1,0,1,1,1,0,1,2,2,0,0,0,0,1,1,1,1,1
100978,2b71e588-e441-4d46-8864-fbd39e0688f4,1,20230704,202327,1,1,1,1,5,2,0,3,0,1,5,1,1,0,0,3,0,1,1,1,1,1,1,1,0,1,0,1,10,9,10,11,9,2,4,4,4,1,4,1,0,0,0,0,0,0,0,1,4,1,0,0,0,1,1,0,0,1,1,0,1,2,2,47,3,50,0,1,0,1,1,1
100979,3897c98f-f51f-401f-a178-e50a140187d8,1,20230704,202327,1,1,3,2,4,2,0,2,0,1,2,1,0,0,0,4,1,1,1,1,1,1,0,1,1,1,1,1,9,9,9,8,7,2,5,3,2,1,3,0,1,0,0,0,0,0,0,1,2,0,0,0,0,4,0,0,1,1,1,0,2,1,1,25,0,0,0,0,0,1,1,1
100985,382825d2-32c2-441c-871d-c2a5c6501e8d,1,20230704,202327,1,1,3,2,4,3,0,2,0,0,4,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,7,2,5,5,11,1,1,0,0,1,4,1,0,0,1,3,0,1,0,1,2,0,0,0,0,5,0,0,0,0,0,0,2,1,1,33,0,0,0,0,1,1,1,1
100987,08320737-88b6-4083-a355-0155d0f34a43,1,20230704,202327,2,1,1,1,5,1,3,2,0,0,5,1,1,0,1,4,1,1,1,1,1,1,1,1,1,1,0,1,10,9,11,10,10,1,4,4,4,1,4,1,0,0,1,4,1,0,0,1,4,1,0,0,0,1,1,0,0,1,1,0,1,1,2,32,2,34,0,1,1,1,1,1
100988,9473877c-c3d1-4df0-8e78-c56b1a808e86,1,20230704,202327,2,1,2,1,4,1,2,3,0,1,5,1,1,0,0,3,0,1,1,1,1,0,1,1,1,1,1,1,9,9,9,10,11,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,2,1,0,0,0,1,0,1,2,2,22,0,0,0,1,0,0,1,1
100989,9bbd34a7-74cf-413b-b845-79c048e3d4d7,1,20230704,202327,2,1,3,2,4,2,0,4,0,0,5,1,1,0,0,3,0,1,1,1,1,0,0,1,1,0,1,1,7,8,7,7,7,2,4,5,4,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,8,1,0,0,1,1,1,1,2,1,49,0,0,0,1,0,0,1,1
100990,a3bcae24-a203-480d-95da-4c2f8aa0d597,1,20230704,202327,2,1,1,1,5,2,0,3,0,0,3,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,6,11,6,11,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,2,0,3,0,0,0,0,0,1,1
100993,4806724d-d692-4b58-8b40-c668aabcad5c,1,20230704,202327,1,1,3,2,4,1,2,4,0,1,5,1,1,0,0,3,0,1,1,1,1,1,0,0,1,1,1,0,9,11,9,5,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,8,1,0,0,0,0,0,1,1,2,6,0,0,0,1,0,0,1,1
100997,31ccb9af-16c7-4b49-ab02-19ce6cf510f1,1,20230704,202327,1,1,3,2,3,2,0,3,0,1,5,1,1,0,0,3,0,1,1,1,1,1,1,1,1,1,1,0,9,8,10,9,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,8,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1
101005,8ca72df3-7196-44e1-abeb-45319d38fc08,1,20230704,202327,1,1,3,2,4,1,2,2,0,0,4,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,6,7,5,7,7,3,5,3,3,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,9,0,0,1,1,1,0,2,1,2,22,3,25,0,1,0,0,1,1
101006,40974308-64fb-4bb3-896d-aea8ce0eab70,1,20230704,202327,1,1,3,2,4,2,0,2,0,1,4,1,1,0,0,2,0,0,1,1,1,1,0,1,1,1,0,0,8,6,7,7,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,7,0,0,0,0,1,0,2,2,2,0,1,0,0,1,0,0,1,1
101007,806bbb93-bd1b-4b48-bdbf-c6e154c3f94b,1,20230704,202327,1,1,1,1,4,3,0,3,0,0,5,1,1,0,0,3,0,1,1,1,1,1,1,1,1,1,0,1,6,6,6,6,8,2,4,4,4,1,4,1,0,0,1,4,1,0,0,1,3,0,1,0,0,1,1,0,0,1,1,0,1,1,1,60,0,0,0,1,1,1,1,1
101009,003cc250-515f-4037-a381-0d13ebb597d6,1,20230704,202327,1,1,3,2,6,2,0,2,0,0,4,1,1,0,1,4,1,1,1,1,1,1,0,1,1,1,0,0,7,6,9,10,9,3,4,5,4,1,4,1,0,0,0,0,0,0,0,1,4,1,0,0,0,4,0,0,0,1,1,1,2,1,2,23,0,0,0,1,0,1,1,1
101013,26cf02f1-01e8-41de-b877-b5ef022c1203,1,20230704,202327,1,1,3,2,4,2,0,2,0,1,5,1,1,0,1,3,0,1,1,1,1,1,0,1,1,1,0,0,11,8,10,10,10,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,7,1,0,0,0,1,0,1,1,1,16,1,17,0,1,0,0,1,1
101017,eb9f405f-616e-4236-be27-d25b5bad313f,1,20230704,202327,1,1,1,1,4,3,0,3,0,0,5,1,1,0,1,3,0,1,1,1,1,1,1,1,1,1,1,1,9,10,9,9,9,2,5,4,3,1,2,0,0,0,1,3,0,1,0,1,4,1,0,0,0,1,1,0,1,1,1,0,1,1,1,119,1,120,0,1,1,0,1,1
101018,d2b63c01-7fb0-49fa-b85a-b21aa980c8d3,1,20230704,202327,1,1,1,1,4,2,0,3,1,1,6,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,9,8,8,8,8,2,6,4,4,-1,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,1,1,1,1,1,1,0,1,1,1,31,5,36,0,1,0,0,1,1
101019,d87eaf75-c2f4-47e2-b795-2ae8d699e64c,1,20230704,202327,1,1,3,2,4,2,0,4,0,1,5,1,1,0,0,4,1,1,1,1,1,1,1,1,1,1,1,0,11,10,9,10,10,1,5,5,4,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,4,1,0,1,1,1,1,1,1,1,43,3,46,0,1,0,0,1,1
101020,7d8f66ce-8f45-41c5-b407-94ae22bccd06,1,20230704,202327,1,1,3,2,3,3,0,3,0,0,4,1,1,0,0,3,0,1,1,1,1,1,1,1,0,1,1,1,6,11,7,8,11,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,9,0,0,0,0,1,0,2,1,1,0,0,0,0,1,0,0,1,1
101022,8574ccc5-bc01-44a8-b3d3-e1630d1b1db1,1,20230705,202327,1,1,3,2,4,1,2,2,0,0,5,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,8,6,7,6,11,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,9,1,0,0,0,1,0,1,2,2,0,1,0,0,1,0,0,1,1
101024,57f8fbc1-e11c-44a4-a9a4-6f2f5a06623f,1,20230705,202327,1,1,3,2,5,3,0,2,0,0,6,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,11,11,11,11,11,3,6,5,4,1,4,1,0,0,1,4,1,0,0,1,4,1,0,0,0,3,1,1,1,1,1,1,1,1,1,85,7,92,0,1,1,1,1,1
101025,872b9c80-8195-420b-aed2-35def53aec11,1,20230705,202327,1,1,3,2,2,3,0,3,0,0,3,1,0,0,0,4,1,1,0,0,0,1,1,0,1,0,0,1,6,6,7,6,7,2,3,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,2,1,2,16,0,0,0,0,0,1,1,1
101027,b990928f-4727-45e3-934b-62231e71da64,1,20230705,202327,1,1,3,2,3,1,2,2,0,0,6,1,1,1,0,3,0,1,1,1,1,1,1,1,1,1,1,1,8,9,10,10,3,3,1,0,0,1,3,0,1,0,0,0,0,0,0,1,3,0,1,0,0,3,1,0,0,0,0,0,1,2,1,25,0,0,0,1,0,1,1,1
101029,dbbefabc-3585-42a0-aaff-de062b7a93c5,1,20230705,202327,1,1,3,2,1,1,2,2,0,0,3,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,6,7,6,7,1,1,4,3,2,1,4,1,0,0,1,3,0,1,0,1,4,1,0,0,0,7,0,0,0,1,1,0,2,2,2,28,3,31,0,1,1,1,1,1
101032,4c6fbd30-ec0c-46d9-8139-0244e28106d9,1,20230705,202327,1,1,3,2,3,1,1,4,0,0,4,1,1,0,0,2,0,0,0,0,0,1,0,0,0,1,0,1,8,10,6,10,11,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,4,0,0,0,0,1,0,2,1,2,0,0,0,0,1,0,0,1,1
101033,c380ff72-0be5-461f-b760-4e8b60c9fc73,1,20230705,202327,1,1,1,1,4,3,0,3,0,0,4,1,1,0,1,3,0,1,1,1,1,1,1,1,1,1,1,1,6,6,6,6,6,2,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,1,1,81,0,0,0,0,0,0,1,1
101034,,1,20230705,202327,2,1,3,2,3,2,0,4,0,1,4,1,1,0,0,2,0,0,1,1,0,1,1,1,0,1,0,1,7,5,8,10,10,2,4,4,4,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,8,0,0,0,1,1,0,2,1,1,16,0,0,0,1,0,0,1,1
101037,eeddd96a-f5f8-4cdc-9778-64e00a9001ee,1,20230705,202327,1,1,1,1,3,2,0,4,0,0,2,1,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,5,6,5,6,7,3,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,22,0,0,0,0,0,0,1,1
101051,51ad5eec-440a-44ee-9451-4264a9484d51,1,20230705,202327,1,1,3,2,5,1,1,2,0,1,5,1,1,0,1,3,0,1,0,0,0,1,1,1,1,1,0,0,9,9,9,9,6,2,5,4,3,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,9,1,0,1,1,1,0,1,1,2,0,0,0,0,1,0,0,1,1
101058,031bd47b-298d-4ec5-bd93-a588d163371f,1,20230706,202327,1,1,3,2,6,2,0,2,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,6,7,6,7,7,2,3,0,0,1,4,1,0,0,1,4,1,0,0,1,3,0,1,0,0,3,0,0,0,0,1,0,2,2,1,17,3,20,0,1,1,1,1,1
101061,83dcef0c-ef54-45f2-a601-cda814f5bbb8,1,20230706,202327,1,1,3,2,3,2,0,3,0,0,4,1,1,0,0,2,0,0,0,1,1,0,1,1,1,1,0,1,10,10,11,11,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,8,0,0,0,0,0,0,2,2,2,42,0,0,0,1,0,0,1,1
101063,55b93f4b-8c84-4f08-99dc-90314779fba1,1,20230706,202327,1,1,3,2,5,2,0,3,0,1,5,1,1,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,9,2,8,8,11,1,4,4,4,1,4,1,0,0,-1,0,0,0,0,1,4,1,0,0,0,9,1,0,0,1,1,0,1,1,2,0,5,0,0,1,0,1,1,1
101064,d5664704-2734-4484-bd3a-6dbf9471be45,1,20230706,202327,1,1,3,2,3,1,2,4,0,0,4,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,8,6,7,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,2,2,2,7,0,0,0,0,0,0,1,1
101065,3db922b5-1a43-4b5d-a151-d19891da29b7,1,20230706,202327,1,1,3,2,2,2,0,2,0,0,5,1,1,0,0,3,0,1,1,1,1,1,0,1,1,1,0,1,9,6,8,9,9,1,6,4,4,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,8,1,1,1,1,1,0,1,2,2,0,0,0,0,1,0,0,1,1
101067,5b0c926d-328c-49ae-a2e3-d3fca392bbb4,1,20230706,202327,1,1,3,2,5,1,1,2,1,1,6,1,1,1,1,4,1,1,1,1,1,0,1,1,1,1,1,1,11,9,11,9,6,2,4,3,3,-1,0,0,0,0,-1,0,0,0,0,1,4,1,0,0,0,6,1,0,0,1,1,0,1,2,2,0,0,0,0,1,0,0,1,1
101070,99bdcd8b-b56e-429f-b71b-1cb02287650a,1,20230706,202327,1,1,1,1,4,1,2,2,0,1,5,1,1,0,1,4,1,1,1,1,1,1,1,1,1,1,1,1,11,11,11,11,6,2,5,5,4,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,1,1,0,1,1,1,1,1,2,2,27,0,0,0,1,0,0,1,1
101071,95975670-dca9-49d2-84bd-8ca5e6d65b31,1,20230706,202327,1,1,3,2,5,0,0,0,0,0,3,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,5,7,7,9,7,2,5,5,4,1,3,0,1,0,1,4,1,0,0,1,3,0,1,0,0,4,0,0,1,1,1,1,2,1,2,0,0,0,0,1,1,1,1,1
101075,3fadac71-e30c-4bfb-bf25-fb1e1e7fc3b4,1,20230707,202327,1,1,3,2,3,1,2,4,1,1,5,1,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,9,9,7,6,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,6,1,0,0,0,1,0,1,2,2,1,2,1,0,0,0,0,1,1
101083,bf493a0b-b9a3-441b-b4b5-66625b76123b,2,20230710,202328,2,2,3,2,4,2,0,3,0,0,6,1,1,1,1,4,1,1,1,1,1,1,0,1,1,1,1,0,9,8,10,10,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,1,0,1,2,1,17,0,0,0,0,0,0,,1
